temperature,humidity,wind_speed,cloud_cover,uv_index,visibility,weather_type,location_coastal,location_inland,season_autumn,season_spring,season_winter
21.0,36,0.0,0.0,6,1.791759469228055,Sunny,0,0,0,0,0
32.0,84,2.2512917986064953,3.0,1,1.791759469228055,Rainy,0,1,0,0,0
41.0,42,2.302585092994046,0.0,11,2.0794415416798357,Sunny,0,0,1,0,0
-4.0,73,1.3862943611198906,1.0,0,1.6094379124341003,Snowy,0,1,0,0,1
-15.0,92,3.295836866004329,3.0,7,0.6931471805599453,Snowy,0,1,0,0,1
39.0,49,0.9162907318741551,0.0,9,2.2512917986064953,Sunny,1,0,1,0,0
-6.0,77,2.8622008809294686,3.0,0,1.3862943611198906,Snowy,0,1,0,0,1
21.0,77,2.833213344056216,3.0,0,1.3862943611198906,Rainy,0,1,0,1,0
3.0,63,2.833213344056216,3.0,0,1.7047480922384253,Snowy,0,1,0,0,1
22.0,55,0.0,1.0,1,2.302585092994046,Cloudy,1,0,1,0,0
33.0,25,2.0149030205422647,0.0,9,1.791759469228055,Sunny,0,1,0,0,0
23.0,99,1.9459101490553132,1.0,11,2.2512917986064953,Sunny,0,0,0,0,1
26.0,79,2.803360380906535,1.0,13,1.0986122886681098,Cloudy,1,0,0,1,0
-7.0,91,2.1400661634962708,3.0,0,1.0986122886681098,Snowy,0,0,0,0,1
0.0,99,2.803360380906535,3.0,0,1.252762968495368,Snowy,0,0,0,0,1
14.0,77,2.740840023925201,1.0,3,1.6094379124341003,Rainy,0,1,0,1,0
11.0,65,2.1972245773362196,3.0,0,1.6094379124341003,Rainy,0,0,0,0,1
34.0,28,1.7047480922384253,0.0,7,2.0149030205422647,Sunny,1,0,0,1,0
-10.0,60,3.0204248861443626,3.0,1,1.3862943611198906,Snowy,0,1,0,0,1
31.0,23,2.0149030205422647,0.0,7,2.0149030205422647,Sunny,0,0,0,1,0
32.0,58,1.0986122886681098,1.0,4,2.1972245773362196,Cloudy,0,1,1,0,0
-19.0,80,2.772588722239781,3.0,2,1.5040773967762742,Snowy,0,1,0,0,1
26.0,91,2.8622008809294686,3.0,1,1.5040773967762742,Rainy,0,0,0,1,0
-19.0,48,2.3978952727983707,2.0,4,1.7047480922384253,Rainy,1,0,0,0,1
16.0,61,2.1400661634962708,3.0,1,2.0794415416798357,Cloudy,0,0,0,1,0
33.0,68,2.1400661634962708,3.0,1,1.3862943611198906,Rainy,1,0,0,0,0
-4.0,101,3.5553480614894135,3.0,3,0.0,Snowy,0,0,0,0,1
-5.0,67,1.8718021769015913,3.0,0,1.252762968495368,Snowy,0,1,0,0,1
-2.0,90,2.2512917986064953,3.0,1,1.6094379124341003,Snowy,0,1,0,0,1
13.0,98,2.0794415416798357,1.0,0,1.7047480922384253,Rainy,1,0,1,0,0
24.0,68,2.740840023925201,3.0,0,1.5040773967762742,Rainy,0,1,0,1,0
2.0,86,2.70805020110221,1.0,0,1.252762968495368,Snowy,0,0,0,0,1
40.0,52,0.0,0.0,7,2.302585092994046,Sunny,1,0,1,0,0
3.0,74,1.5040773967762742,3.0,1,1.5040773967762742,Snowy,0,1,0,0,1
38.0,90,3.624340932976365,1.0,14,0.4054651081081644,Rainy,0,1,1,0,0
27.0,69,2.803360380906535,3.0,2,1.7047480922384253,Rainy,1,0,0,0,1
27.0,56,1.252762968495368,3.0,2,2.302585092994046,Cloudy,0,0,1,0,0
27.0,82,2.5649493574615367,3.0,1,1.5040773967762742,Rainy,0,1,0,1,0
17.0,74,2.995732273553991,3.0,1,1.6094379124341003,Rainy,0,1,0,0,1
-8.0,71,1.7047480922384253,3.0,1,1.5040773967762742,Snowy,0,1,0,0,1
-4.0,89,2.6026896854443837,3.0,1,1.6094379124341003,Snowy,0,1,0,0,1
27.0,60,2.3513752571634776,1.0,2,1.9459101490553132,Cloudy,0,1,0,0,0
29.0,59,1.6094379124341003,0.0,8,2.3978952727983707,Sunny,0,0,0,1,0
39.0,41,1.6094379124341003,1.0,8,1.8718021769015913,Sunny,1,0,1,0,0
3.0,93,2.5257286443082556,3.0,1,1.6094379124341003,Snowy,0,0,0,0,1
20.0,73,2.740840023925201,1.0,4,2.1972245773362196,Cloudy,1,0,0,0,0
-4.0,94,2.3513752571634776,3.0,0,1.3862943611198906,Snowy,0,0,0,0,1
21.0,40,1.7047480922384253,0.0,10,1.9459101490553132,Sunny,0,1,1,0,0
32.0,64,0.9162907318741551,1.0,2,2.2512917986064953,Cloudy,0,1,0,1,0
29.0,47,1.3862943611198906,0.0,6,2.1972245773362196,Sunny,0,1,1,0,0
-5.0,80,3.5115454388310208,3.0,12,0.6931471805599453,Snowy,0,1,0,0,1
22.0,80,2.70805020110221,1.0,0,1.5040773967762742,Rainy,1,0,0,0,0
25.0,74,1.5040773967762742,1.0,2,0.6931471805599453,Cloudy,0,1,1,0,0
-8.0,83,2.70805020110221,3.0,1,1.3862943611198906,Snowy,0,0,0,0,1
32.0,57,2.2512917986064953,1.0,2,2.0794415416798357,Cloudy,0,1,0,0,0
16.0,73,2.3978952727983707,3.0,0,1.0986122886681098,Rainy,0,0,0,0,0
-9.0,78,2.6026896854443837,3.0,1,1.3862943611198906,Snowy,0,1,0,0,1
22.0,68,2.995732273553991,3.0,0,1.6094379124341003,Rainy,0,0,0,0,1
0.0,97,2.2512917986064953,3.0,1,0.9162907318741551,Snowy,0,1,0,0,1
29.0,54,1.791759469228055,0.0,5,2.3978952727983707,Sunny,1,0,1,0,0
25.0,79,2.5257286443082556,1.0,1,1.791759469228055,Cloudy,0,1,0,0,0
27.0,60,0.0,1.0,4,2.1972245773362196,Cloudy,1,0,0,1,0
-2.0,64,2.70805020110221,3.0,0,1.791759469228055,Snowy,0,0,0,0,1
11.0,50,1.6094379124341003,1.0,1,2.1972245773362196,Cloudy,0,0,0,0,1
30.0,64,2.772588722239781,1.0,2,1.5040773967762742,Rainy,0,1,0,1,0
35.0,50,1.7047480922384253,0.0,6,2.302585092994046,Sunny,1,0,0,0,1
32.0,60,1.5040773967762742,1.0,6,2.8903717578961645,Sunny,0,0,1,0,0
17.0,78,2.4423470353692043,3.0,2,1.5040773967762742,Rainy,0,0,0,0,1
-10.0,86,2.4849066497880004,3.0,0,0.9162907318741551,Snowy,0,1,0,0,1
40.0,52,2.3978952727983707,0.0,11,2.1400661634962708,Sunny,1,0,1,0,0
22.0,30,2.1972245773362196,0.0,10,1.9459101490553132,Sunny,0,1,0,0,0
42.0,56,2.1400661634962708,1.0,8,1.8718021769015913,Sunny,0,0,0,0,0
18.0,69,2.302585092994046,1.0,3,2.1972245773362196,Cloudy,0,0,1,0,0
24.0,61,2.3513752571634776,0.0,7,1.9459101490553132,Sunny,0,0,0,0,1
18.0,60,2.833213344056216,1.0,1,1.791759469228055,Rainy,0,0,0,0,0
-4.0,83,3.6506582412937387,1.0,3,0.6931471805599453,Snowy,0,1,0,0,1
8.0,77,2.8903717578961645,3.0,8,1.3862943611198906,Rainy,1,0,0,0,0
25.0,59,1.6094379124341003,1.0,3,2.0794415416798357,Cloudy,0,0,0,0,1
22.0,53,0.9162907318741551,0.0,11,2.0794415416798357,Sunny,0,1,0,1,0
-14.0,56,2.70805020110221,2.0,1,2.2512917986064953,Cloudy,1,0,0,0,1
21.0,37,2.302585092994046,1.0,8,1.8718021769015913,Sunny,0,0,1,0,0
32.0,56,2.5649493574615367,1.0,3,2.0149030205422647,Cloudy,0,0,1,0,0
22.0,106,2.4849066497880004,1.0,9,1.252762968495368,Rainy,0,1,0,0,0
16.0,89,1.5040773967762742,0.0,3,1.791759469228055,Sunny,0,1,0,0,0
26.0,59,0.9162907318741551,1.0,3,2.0794415416798357,Cloudy,0,0,0,0,0
27.0,99,2.6390573296152584,3.0,1,1.791759469228055,Rainy,1,0,1,0,0
21.0,75,1.8718021769015913,1.0,2,2.1972245773362196,Cloudy,0,0,0,1,0
33.0,71,0.6931471805599453,3.0,1,2.1400661634962708,Cloudy,0,0,1,0,0
-7.0,83,2.1972245773362196,3.0,1,1.5040773967762742,Snowy,0,1,0,0,1
34.0,88,2.772588722239781,3.0,2,0.9162907318741551,Rainy,1,0,1,0,0
11.0,89,2.9444389791664403,3.0,3,0.6931471805599453,Rainy,1,0,1,0,0
29.0,96,2.6390573296152584,3.0,3,1.791759469228055,Rainy,0,1,0,1,0
40.0,59,2.3978952727983707,0.0,8,2.3978952727983707,Sunny,1,0,0,1,0
32.0,66,1.7047480922384253,1.0,1,2.0794415416798357,Cloudy,1,0,0,1,0
33.0,67,2.302585092994046,1.0,6,1.8718021769015913,Sunny,0,1,0,1,0
34.0,95,3.4011973816621555,1.0,5,1.0986122886681098,Rainy,1,0,0,0,1
4.0,67,3.044522437723423,1.0,0,0.9162907318741551,Snowy,0,0,0,0,1
29.0,34,1.9459101490553132,0.0,8,2.0149030205422647,Sunny,0,0,1,0,0
-5.0,80,0.9162907318741551,3.0,1,1.6094379124341003,Snowy,0,1,0,0,1
24.0,41,1.5040773967762742,0.0,10,1.9459101490553132,Sunny,0,1,0,0,1
34.0,54,1.3862943611198906,0.0,6,2.2512917986064953,Sunny,0,0,0,1,0
23.0,67,2.917770732084279,3.0,0,1.6094379124341003,Rainy,1,0,0,0,0
31.0,83,2.917770732084279,3.0,3,1.5040773967762742,Rainy,0,0,1,0,0
34.0,65,2.4849066497880004,1.0,3,1.5040773967762742,Rainy,1,0,1,0,0
17.0,80,2.8622008809294686,1.0,1,1.3862943611198906,Rainy,0,0,0,1,0
11.0,64,1.791759469228055,3.0,0,1.5040773967762742,Rainy,0,1,0,0,1
31.0,25,2.3513752571634776,0.0,5,2.1972245773362196,Sunny,0,0,1,0,0
17.0,70,2.70805020110221,3.0,2,2.0149030205422647,Cloudy,1,0,0,1,0
11.0,55,1.791759469228055,1.0,2,2.0794415416798357,Cloudy,0,0,1,0,0
-9.0,87,2.5257286443082556,3.0,0,0.9162907318741551,Snowy,0,0,0,0,1
24.0,75,2.3978952727983707,3.0,3,1.7047480922384253,Rainy,0,1,0,1,0
32.0,50,0.6931471805599453,1.0,2,1.9459101490553132,Cloudy,0,1,1,0,0
20.0,69,3.0204248861443626,1.0,0,0.9162907318741551,Rainy,1,0,0,1,0
40.0,53,0.0,0.0,10,2.0149030205422647,Sunny,1,0,0,0,1
11.0,85,1.8718021769015913,1.0,0,1.3862943611198906,Rainy,0,1,0,0,1
21.0,22,2.0149030205422647,1.0,5,2.3978952727983707,Sunny,0,1,0,1,0
18.0,56,2.4849066497880004,1.0,2,2.0149030205422647,Cloudy,0,0,0,0,0
33.0,61,2.9444389791664403,3.0,2,1.791759469228055,Rainy,1,0,0,1,0
11.0,65,1.7047480922384253,3.0,4,2.1400661634962708,Cloudy,1,0,1,0,0
17.0,74,0.6931471805599453,1.0,3,2.0149030205422647,Cloudy,0,0,0,1,0
36.0,31,1.252762968495368,0.0,11,2.2512917986064953,Sunny,0,1,0,0,1
20.0,73,2.5257286443082556,1.0,7,1.7047480922384253,Cloudy,1,0,1,0,0
41.0,108,2.8622008809294686,3.0,9,1.0986122886681098,Rainy,0,1,0,1,0
15.0,74,2.2512917986064953,3.0,1,1.9459101490553132,Cloudy,0,1,0,0,1
-9.0,89,1.5040773967762742,3.0,1,1.252762968495368,Snowy,0,1,0,0,1
33.0,58,1.5040773967762742,3.0,3,2.1972245773362196,Cloudy,1,0,0,1,0
39.0,38,2.740840023925201,1.0,1,2.70805020110221,Sunny,0,1,0,0,0
-4.0,77,0.6931471805599453,3.0,6,1.3862943611198906,Snowy,0,1,0,0,1
-5.0,61,0.4054651081081644,3.0,1,1.7047480922384253,Snowy,0,0,0,0,1
-1.0,97,2.2512917986064953,3.0,1,1.3862943611198906,Snowy,0,0,0,0,1
13.0,53,0.4054651081081644,1.0,2,2.0794415416798357,Cloudy,0,1,0,1,0
21.0,62,1.791759469228055,0.0,7,2.3513752571634776,Sunny,1,0,0,1,0
47.0,103,3.5263605246161616,3.0,12,2.0794415416798357,Rainy,0,0,0,0,0
11.0,82,2.6390573296152584,3.0,1,0.9162907318741551,Rainy,0,1,0,0,0
29.0,24,2.0149030205422647,0.0,9,2.3513752571634776,Sunny,0,0,0,0,0
-9.0,66,2.970414465569701,3.0,1,1.5040773967762742,Snowy,0,0,0,0,1
-12.0,98,3.295836866004329,1.0,5,0.6931471805599453,Snowy,0,1,0,0,1
33.0,77,2.70805020110221,3.0,1,0.9162907318741551,Rainy,1,0,0,0,1
12.0,50,1.5040773967762742,1.0,1,2.0149030205422647,Cloudy,0,0,0,1,0
15.0,63,2.0149030205422647,3.0,2,1.9459101490553132,Cloudy,1,0,0,0,1
13.0,98,2.5257286443082556,3.0,3,1.3862943611198906,Rainy,1,0,1,0,0
22.0,52,2.3513752571634776,1.0,3,2.2512917986064953,Cloudy,0,1,0,0,1
33.0,52,2.0794415416798357,0.0,9,2.2512917986064953,Sunny,0,1,0,0,0
21.0,82,2.1400661634962708,3.0,3,0.9162907318741551,Rainy,0,0,0,1,0
-5.0,91,0.4054651081081644,3.0,0,1.5040773967762742,Snowy,0,0,0,0,1
-4.0,103,1.252762968495368,3.0,7,0.6931471805599453,Snowy,0,1,0,0,1
42.0,94,3.6506582412937387,1.0,7,0.4054651081081644,Rainy,1,0,0,0,0
32.0,77,2.3978952727983707,3.0,1,1.5040773967762742,Rainy,0,1,1,0,0
-2.0,82,1.5040773967762742,3.0,1,1.252762968495368,Snowy,0,1,0,0,1
2.0,91,1.252762968495368,3.0,0,0.9162907318741551,Snowy,0,0,0,0,1
20.0,71,2.0794415416798357,1.0,1,1.5040773967762742,Rainy,0,0,0,0,1
36.0,48,1.5040773967762742,1.0,10,1.8718021769015913,Sunny,0,0,1,0,0
32.0,31,2.3513752571634776,0.0,5,2.1972245773362196,Sunny,1,0,0,1,0
-10.0,75,2.3513752571634776,3.0,0,1.252762968495368,Snowy,0,1,0,0,1
11.0,86,2.4849066497880004,3.0,1,0.9162907318741551,Rainy,1,0,0,1,0
21.0,99,2.833213344056216,1.0,2,0.6931471805599453,Rainy,0,1,0,0,1
32.0,27,2.3978952727983707,0.0,8,2.1972245773362196,Sunny,1,0,1,0,0
19.0,78,2.0149030205422647,3.0,1,2.1972245773362196,Cloudy,0,1,0,1,0
26.0,42,2.0794415416798357,0.0,11,2.3978952727983707,Sunny,1,0,1,0,0
44.0,55,0.4054651081081644,0.0,8,2.0794415416798357,Sunny,0,0,1,0,0
26.0,81,2.2512917986064953,3.0,1,0.9162907318741551,Rainy,1,0,0,0,0
25.0,82,3.0204248861443626,3.0,2,1.0986122886681098,Rainy,0,0,0,1,0
-3.0,64,1.0986122886681098,3.0,1,0.9162907318741551,Snowy,0,1,0,0,1
-11.0,98,3.5263605246161616,3.0,7,0.4054651081081644,Snowy,0,1,0,0,1
-7.0,74,2.0149030205422647,3.0,1,0.9162907318741551,Snowy,0,0,0,0,1
3.0,79,2.1400661634962708,3.0,0,1.7047480922384253,Snowy,0,0,0,0,1
23.0,84,2.995732273553991,1.0,5,1.8718021769015913,Sunny,0,0,0,1,0
25.0,102,3.2386784521643803,1.0,10,1.5040773967762742,Rainy,1,0,0,1,0
30.0,51,2.0794415416798357,0.0,9,1.8718021769015913,Sunny,0,0,0,0,0
4.0,64,2.803360380906535,3.0,1,1.252762968495368,Snowy,0,0,0,0,1
27.0,49,1.3862943611198906,0.0,6,2.0149030205422647,Sunny,0,0,1,0,0
48.0,93,1.8718021769015913,0.0,8,2.0149030205422647,Sunny,0,0,0,0,1
41.0,32,0.9162907318741551,0.0,7,2.2512917986064953,Sunny,0,0,0,0,1
-8.0,68,1.8718021769015913,3.0,1,1.3862943611198906,Snowy,0,0,0,0,1
31.0,37,1.5040773967762742,0.0,10,2.2512917986064953,Sunny,0,1,0,0,0
-5.0,97,1.9459101490553132,1.0,1,0.9162907318741551,Snowy,0,0,0,0,1
-8.0,87,3.044522437723423,3.0,1,1.5040773967762742,Snowy,0,0,0,0,1
-5.0,92,2.3978952727983707,3.0,1,1.252762968495368,Snowy,0,0,0,0,1
14.0,69,2.740840023925201,3.0,3,2.0149030205422647,Cloudy,0,0,0,0,1
2.0,68,1.3862943611198906,1.0,0,1.3862943611198906,Snowy,0,0,0,0,1
1.0,91,2.70805020110221,3.0,1,1.0986122886681098,Snowy,0,1,0,0,1
14.0,60,0.0,1.0,4,2.2512917986064953,Cloudy,0,1,0,0,1
39.0,51,1.252762968495368,0.0,10,1.8718021769015913,Sunny,1,0,0,0,0
-3.0,86,2.803360380906535,3.0,0,1.3862943611198906,Snowy,0,1,0,0,1
20.0,72,3.6109179126442243,1.0,10,1.5040773967762742,Cloudy,0,0,0,1,0
28.0,56,2.0149030205422647,0.0,5,2.3978952727983707,Sunny,0,0,0,0,1
25.0,79,2.0794415416798357,3.0,2,1.6094379124341003,Rainy,1,0,0,1,0
0.0,72,2.1400661634962708,1.0,0,0.9162907318741551,Snowy,0,0,0,0,1
33.0,61,2.0149030205422647,3.0,1,1.252762968495368,Rainy,0,1,0,0,0
43.0,30,1.6094379124341003,1.0,11,1.8718021769015913,Sunny,1,0,0,1,0
21.0,53,2.3978952727983707,0.0,6,1.791759469228055,Sunny,1,0,0,0,1
3.0,65,3.0204248861443626,3.0,1,0.9162907318741551,Snowy,0,0,0,0,1
32.0,62,2.772588722239781,1.0,3,0.9162907318741551,Rainy,1,0,1,0,0
19.0,65,2.1400661634962708,1.0,4,2.0794415416798357,Cloudy,0,0,0,0,0
2.0,103,2.0794415416798357,3.0,14,0.6931471805599453,Snowy,0,1,0,0,1
15.0,51,2.6390573296152584,3.0,2,2.1972245773362196,Cloudy,1,0,0,0,0
41.0,97,3.349904087274605,3.0,0,0.4054651081081644,Rainy,0,0,0,0,0
26.0,105,2.6390573296152584,0.0,10,1.9459101490553132,Sunny,0,0,0,0,0
28.0,45,2.302585092994046,1.0,9,1.9459101490553132,Sunny,0,0,0,0,0
23.0,68,2.772588722239781,1.0,0,1.0986122886681098,Rainy,0,0,1,0,0
40.0,32,2.0149030205422647,0.0,6,2.2512917986064953,Sunny,0,1,1,0,0
27.0,48,2.1972245773362196,0.0,7,2.302585092994046,Sunny,1,0,0,1,0
24.0,74,1.8718021769015913,3.0,4,2.0149030205422647,Cloudy,0,0,0,0,0
11.0,73,2.3513752571634776,3.0,2,2.1972245773362196,Cloudy,0,0,0,1,0
-2.0,70,2.8903717578961645,3.0,1,1.0986122886681098,Snowy,0,1,0,0,1
-22.0,94,3.2386784521643803,1.0,6,0.9162907318741551,Snowy,0,0,0,0,1
11.0,59,0.6931471805599453,3.0,1,2.0794415416798357,Cloudy,1,0,0,0,0
22.0,56,2.1972245773362196,0.0,11,2.0794415416798357,Sunny,1,0,0,1,0
25.0,57,0.6931471805599453,1.0,4,1.9459101490553132,Cloudy,0,1,0,0,1
-5.0,70,0.9162907318741551,1.0,0,0.9162907318741551,Snowy,0,1,0,0,1
-2.0,87,1.5040773967762742,3.0,1,1.0986122886681098,Snowy,0,0,0,0,1
20.0,27,2.2512917986064953,0.0,6,2.2512917986064953,Sunny,1,0,0,0,0
1.0,60,2.970414465569701,1.0,0,1.252762968495368,Snowy,0,1,0,0,1
-9.0,93,2.6741486494265287,3.0,0,1.252762968495368,Snowy,0,0,0,0,1
27.0,81,3.0204248861443626,3.0,2,1.6094379124341003,Rainy,0,0,1,0,0
24.0,42,2.1972245773362196,1.0,8,2.3978952727983707,Sunny,1,0,1,0,0
-6.0,77,1.6094379124341003,3.0,0,1.7047480922384253,Snowy,0,0,0,0,1
24.0,63,2.1400661634962708,3.0,1,1.9459101490553132,Cloudy,0,0,0,0,1
35.0,94,2.8903717578961645,1.0,12,2.3978952727983707,Cloudy,0,0,0,0,0
0.0,75,1.5040773967762742,3.0,0,1.791759469228055,Snowy,0,0,0,0,1
-21.0,91,3.1354942159291497,3.0,8,0.4054651081081644,Snowy,0,1,0,0,1
1.0,96,2.302585092994046,3.0,1,1.5040773967762742,Snowy,0,0,0,0,1
26.0,88,2.970414465569701,3.0,3,1.7047480922384253,Rainy,0,1,0,0,1
30.0,76,2.740840023925201,3.0,2,1.8718021769015913,Cloudy,0,0,0,0,1
36.0,55,0.6931471805599453,0.0,10,2.2512917986064953,Sunny,0,0,0,1,0
-7.0,99,3.1135153092103742,3.0,14,0.9162907318741551,Snowy,0,1,0,0,1
10.0,67,2.3513752571634776,3.0,0,0.9162907318741551,Rainy,1,0,0,1,0
30.0,60,2.6390573296152584,1.0,1,1.3862943611198906,Rainy,0,1,0,0,1
27.0,40,1.252762968495368,1.0,7,2.2512917986064953,Sunny,0,0,0,0,0
1.0,76,2.970414465569701,3.0,0,1.6094379124341003,Snowy,0,0,0,0,1
22.0,97,2.1400661634962708,3.0,2,1.0986122886681098,Rainy,1,0,0,0,1
41.0,41,1.7047480922384253,0.0,6,2.302585092994046,Sunny,1,0,0,0,1
17.0,72,2.833213344056216,3.0,2,1.7047480922384253,Rainy,1,0,0,0,1
20.0,66,2.6741486494265287,1.0,2,2.1972245773362196,Cloudy,1,0,0,0,0
43.0,32,2.1400661634962708,0.0,7,2.302585092994046,Sunny,0,1,0,1,0
-10.0,103,3.6375861597263857,1.0,11,0.6931471805599453,Snowy,0,1,0,0,1
31.0,62,2.3513752571634776,1.0,1,1.7047480922384253,Rainy,1,0,0,1,0
25.0,62,2.6741486494265287,1.0,1,2.2512917986064953,Cloudy,0,0,0,1,0
37.0,23,0.9162907318741551,0.0,10,2.3513752571634776,Sunny,0,0,0,0,1
14.0,63,2.6390573296152584,3.0,3,2.9444389791664403,Snowy,1,0,0,0,0
3.0,95,2.3978952727983707,3.0,1,1.7047480922384253,Snowy,0,0,0,0,1
4.0,69,2.70805020110221,3.0,0,1.5040773967762742,Snowy,0,1,0,0,1
31.0,70,2.740840023925201,1.0,4,2.1400661634962708,Cloudy,0,0,0,1,0
32.0,63,2.5257286443082556,3.0,1,1.791759469228055,Rainy,1,0,0,1,0
21.0,34,1.9459101490553132,1.0,9,2.1972245773362196,Sunny,0,1,0,0,1
1.0,61,2.3978952727983707,3.0,0,1.3862943611198906,Snowy,0,1,0,0,1
24.0,73,2.70805020110221,1.0,2,2.1400661634962708,Cloudy,1,0,0,1,0
23.0,74,1.9459101490553132,1.0,5,1.3862943611198906,Sunny,0,0,0,1,0
-1.0,95,2.6390573296152584,3.0,0,0.9162907318741551,Snowy,0,0,0,0,1
29.0,21,1.5040773967762742,0.0,11,2.1972245773362196,Sunny,0,0,0,1,0
24.0,88,2.917770732084279,3.0,1,1.0986122886681098,Rainy,0,1,0,1,0
19.0,64,2.6741486494265287,3.0,1,1.7047480922384253,Rainy,0,1,0,0,0
44.0,42,2.302585092994046,1.0,8,1.9459101490553132,Sunny,1,0,0,0,0
31.0,70,2.302585092994046,3.0,2,2.2512917986064953,Cloudy,0,0,1,0,0
25.0,55,2.1972245773362196,3.0,3,2.1972245773362196,Cloudy,1,0,0,1,0
27.0,49,2.1400661634962708,0.0,6,2.3513752571634776,Sunny,0,1,0,0,0
-6.0,88,2.0149030205422647,1.0,1,1.6094379124341003,Snowy,0,1,0,0,1
23.0,58,2.5649493574615367,1.0,4,2.0149030205422647,Cloudy,1,0,0,1,0
49.0,83,0.0,1.0,3,2.3978952727983707,Cloudy,0,1,1,0,0
2.0,85,2.4423470353692043,3.0,1,1.6094379124341003,Snowy,0,1,0,0,1
-1.0,91,1.0986122886681098,1.0,1,1.3862943611198906,Snowy,0,1,0,0,1
3.0,75,1.8718021769015913,3.0,0,1.0986122886681098,Snowy,0,1,0,0,1
32.0,53,1.7047480922384253,3.0,4,2.2512917986064953,Cloudy,1,0,0,1,0
4.0,84,0.6931471805599453,3.0,0,1.252762968495368,Snowy,0,0,0,0,1
-8.0,61,2.8622008809294686,3.0,0,1.252762968495368,Snowy,0,1,0,0,1
30.0,97,2.9444389791664403,1.0,3,1.252762968495368,Rainy,0,1,0,1,0
-8.0,87,2.8622008809294686,3.0,1,1.791759469228055,Snowy,0,1,0,0,1
40.0,97,2.6390573296152584,3.0,3,1.252762968495368,Cloudy,0,1,0,1,0
17.0,71,2.995732273553991,3.0,3,0.9162907318741551,Rainy,0,1,0,1,0
-3.0,73,2.1972245773362196,3.0,1,1.0986122886681098,Snowy,0,0,0,0,1
25.0,49,1.0986122886681098,1.0,4,0.0,Cloudy,1,0,0,0,0
13.0,99,2.6390573296152584,3.0,3,0.6931471805599453,Rainy,1,0,0,0,1
22.0,50,1.7047480922384253,1.0,4,2.2512917986064953,Cloudy,0,0,0,0,0
40.0,21,1.7047480922384253,0.0,7,2.3513752571634776,Sunny,1,0,0,1,0
4.0,99,2.1972245773362196,3.0,0,1.791759469228055,Snowy,0,1,0,0,1
-4.0,62,2.6741486494265287,3.0,1,1.5040773967762742,Snowy,0,1,0,0,1
42.0,61,0.0,0.0,11,2.302585092994046,Sunny,1,0,0,0,0
10.0,98,2.6390573296152584,1.0,3,0.9162907318741551,Rainy,1,0,0,0,1
33.0,67,2.6390573296152584,1.0,1,1.9459101490553132,Cloudy,0,0,1,0,0
31.0,50,1.0986122886681098,0.0,9,2.3978952727983707,Sunny,1,0,0,0,1
-10.0,84,2.740840023925201,3.0,1,1.5040773967762742,Snowy,0,0,0,0,1
41.0,66,1.0986122886681098,1.0,10,2.1972245773362196,Sunny,0,0,0,0,0
0.0,96,0.9162907318741551,3.0,0,1.252762968495368,Snowy,0,0,0,0,1
14.0,82,2.3513752571634776,1.0,0,1.5040773967762742,Rainy,0,0,0,0,0
22.0,68,2.1972245773362196,3.0,1,2.0149030205422647,Cloudy,0,0,1,0,0
-9.0,87,2.1400661634962708,3.0,1,1.0986122886681098,Snowy,0,1,0,0,1
28.0,80,1.9459101490553132,3.0,0,1.7047480922384253,Rainy,0,0,1,0,0
-3.0,98,1.9459101490553132,3.0,0,1.791759469228055,Snowy,0,0,0,0,1
4.0,80,2.4423470353692043,3.0,1,1.0986122886681098,Snowy,0,0,0,0,1
-3.0,74,2.8622008809294686,3.0,0,1.5040773967762742,Snowy,0,0,0,0,1
29.0,56,2.0794415416798357,0.0,11,1.791759469228055,Sunny,1,0,0,1,0
-3.0,74,2.4423470353692043,1.0,2,1.252762968495368,Snowy,0,1,0,0,1
13.0,73,2.6741486494265287,3.0,1,2.1972245773362196,Cloudy,0,1,0,0,1
16.0,98,2.740840023925201,3.0,1,1.7047480922384253,Rainy,0,0,0,0,1
24.0,77,1.9459101490553132,3.0,2,1.3862943611198906,Rainy,1,0,0,0,0
11.0,59,1.0986122886681098,1.0,3,2.0794415416798357,Cloudy,1,0,0,0,0
21.0,68,1.8718021769015913,0.0,10,2.302585092994046,Sunny,1,0,0,0,1
16.0,77,2.1972245773362196,3.0,1,2.1400661634962708,Cloudy,1,0,0,0,0
19.0,78,2.3978952727983707,1.0,2,2.1972245773362196,Cloudy,1,0,0,1,0
36.0,36,2.1400661634962708,0.0,11,2.0794415416798357,Sunny,1,0,0,1,0
17.0,77,2.0794415416798357,3.0,2,0.9162907318741551,Rainy,1,0,0,0,0
21.0,79,2.803360380906535,3.0,2,1.5040773967762742,Rainy,1,0,0,0,0
33.0,79,2.8903717578961645,3.0,1,1.252762968495368,Rainy,1,0,0,1,0
15.0,74,1.7047480922384253,3.0,1,2.1400661634962708,Cloudy,0,1,0,0,0
18.0,65,2.3513752571634776,3.0,1,1.252762968495368,Rainy,1,0,0,0,0
3.0,95,2.833213344056216,3.0,1,1.0986122886681098,Snowy,0,1,0,0,1
1.0,70,3.0204248861443626,3.0,0,1.5040773967762742,Snowy,0,1,0,0,1
0.0,70,3.7013019741124933,1.0,13,1.0986122886681098,Snowy,0,1,0,0,1
27.0,33,2.2512917986064953,0.0,11,1.8718021769015913,Sunny,0,0,0,0,1
26.0,94,2.2512917986064953,3.0,3,0.6931471805599453,Rainy,0,1,0,0,0
